date,sregion,eregion,e1,e2,e3,e4,e5,e6,etotal,s1,s2,s3,s4,s5,s6,stotal
2020-02-16,강원,강원,69275,577,2061,387,368,3501,76169,69275,577,2061,387,368,3501,76169
2020-02-16,강원,경기,40147,210,833,184,118,1460,42952,23161,152,790,125,198,1003,25429
2020-02-16,강원,경남,239,2,8,1,3,5,258,146,0,9,2,0,3,160
2020-02-16,강원,경북,701,10,30,6,1,28,776,551,5,22,5,5,21,609
2020-02-16,강원,광주,119,1,15,2,3,5,145,111,2,14,1,0,1,129
2020-02-16,강원,대구,381,1,4,4,1,10,401,385,3,14,3,1,13,419
2020-02-16,강원,대전,252,3,31,0,0,5,291,216,2,27,1,0,10,256
2020-02-16,강원,부산,5,0,1,0,0,1,7,6,0,0,1,0,0,7
2020-02-16,강원,서울,1261,7,381,3,3,42,1697,784,8,270,1,2,18,1083
2020-02-16,강원,세종,8,0,0,0,0,0,8,8,0,1,0,0,2,11
2020-02-16,강원,울산,2,0,0,0,0,0,2,5,0,0,0,0,0,5
2020-02-16,강원,전남,65,0,3,1,2,3,74,93,0,1,1,5,1,101
2020-02-16,강원,전북,191,0,6,1,0,8,206,189,2,4,9,4,6,214
2020-02-16,강원,충남,539,0,15,1,9,34,598,490,0,20,3,13,21,547
2020-02-16,강원,충북,4870,48,115,38,42,211,5324,4478,48,134,25,41,200,4926
2020-02-16,경기,강원,23161,152,790,125,198,1003,25429,40147,210,833,184,118,1460,42952
2020-02-16,경기,경기,254503,4628,6557,3324,2035,15817,286864,254503,4628,6557,3324,2035,15817,286864
2020-02-16,경기,경남,2712,17,222,117,53,91,3212,3065,18,181,124,79,112,3579
2020-02-16,경기,경북,4161,44,213,145,85,157,4805,6548,60,188,187,99,226,7308
2020-02-16,경기,광주,807,4,91,28,20,25,975,1202,6,82,31,27,34,1382
2020-02-16,경기,대구,2121,22,112,61,29,78,2423,3966,22,132,65,54,124,4363
2020-02-16,경기,대전,2018,18,162,21,6,103,2328,2985,24,160,20,11,164,3364
2020-02-16,경기,부산,251,4,9,37,27,8,336,536,4,12,22,41,33,648
2020-02-16,경기,서울,90358,1595,4011,1105,384,5205,102658,100964,1777,3950,1047,425,5940,114103
2020-02-16,경기,세종,36,1,1,1,0,0,39,74,1,2,0,3,1,81
2020-02-16,경기,울산,32,0,1,4,2,0,39,52,0,3,1,8,1,65
2020-02-16,경기,전남,788,8,62,19,14,25,916,1398,7,70,58,27,47,1607
2020-02-16,경기,전북,1419,4,95,26,25,57,1626,2587,13,86,45,20,84,2835
2020-02-16,경기,충남,31368,271,1216,449,443,1517,35264,36399,285,1217,389,477,1616,40383
2020-02-16,경기,충북,22752,437,832,457,467,1146,26091,28052,463,840,424,361,1333,31473
2020-02-16,경남,강원,146,0,9,2,0,3,160,239,2,8,1,3,5,258
2020-02-16,경남,경기,3065,18,181,124,79,112,3579,2712,17,222,117,53,91,3212
2020-02-16,경남,경남,157084,2073,3425,907,1031,9791,174311,157084,2073,3425,907,1031,9791,174311
2020-02-16,경남,경북,13940,136,417,126,163,644,15426,18667,206,527,227,205,836,20668
2020-02-16,경남,광주,1482,13,105,39,10,45,1694,1426,8,90,38,9,43,1614
2020-02-16,경남,대구,16601,158,575,262,312,718,18626,13721,105,525,97,48,620,15116
2020-02-16,경남,대전,1285,10,90,35,7,73,1500,1438,8,94,12,5,71,1628
2020-02-16,경남,부산,79701,593,1578,282,396,4825,87375,77055,586,1497,241,465,4892,84736
2020-02-16,경남,서울,2570,22,497,117,49,76,3331,2769,25,508,45,14,98,3459
2020-02-16,경남,세종,392,0,8,0,0,17,417,286,0,14,0,0,15,315
2020-02-16,경남,울산,11074,118,256,39,43,678,12208,10336,108,275,37,52,614,11422
2020-02-16,경남,전남,7028,78,226,100,125,298,7855,7040,83,230,93,157,279,7882
2020-02-16,경남,전북,1849,13,77,47,11,43,2040,2082,12,84,52,22,62,2314
2020-02-16,경남,충남,1812,7,59,44,39,67,2028,1761,10,57,43,52,61,1984
2020-02-16,경남,충북,1971,13,60,62,34,75,2215,1721,11,86,86,62,65,2031
2020-02-16,경북,강원,551,5,22,5,5,21,609,701,10,30,6,1,28,776
2020-02-16,경북,경기,6548,60,188,187,99,226,7308,4161,44,213,145,85,157,4805
2020-02-16,경북,경남,18667,206,527,227,205,836,20668,13940,136,417,126,163,644,15426
2020-02-16,경북,경북,73034,767,1403,589,503,3384,79680,73034,767,1403,589,503,3384,79680
2020-02-16,경북,광주,954,15,52,47,21,17,1106,1095,14,41,37,15,30,1232
2020-02-16,경북,대구,62965,517,1149,278,290,2941,68140,65616,559,1323,324,340,2966,71128
2020-02-16,경북,대전,2377,15,71,22,20,99,2604,2380,11,70,17,12,89,2579
2020-02-16,경북,부산,7956,35,209,19,81,333,8633,8492,32,243,28,96,344,9235
2020-02-16,경북,서울,4099,20,310,115,35,128,4707,3064,15,279,47,18,124,3547
2020-02-16,경북,세종,432,0,4,4,2,17,459,353,1,8,4,2,15,383
2020-02-16,경북,울산,7221,33,120,131,223,323,8051,6205,31,110,46,245,301,6938
2020-02-16,경북,전남,1303,21,41,23,85,46,1519,1380,15,33,15,134,46,1623
2020-02-16,경북,전북,1620,23,52,34,45,42,1816,1698,14,57,39,40,52,1900
2020-02-16,경북,충남,4117,30,77,52,97,156,4529,3406,23,77,61,81,130,3778
2020-02-16,경북,충북,7358,62,154,160,157,293,8184,6012,45,195,141,100,241,6734
2020-02-16,광주,강원,111,2,14,1,0,1,129,119,1,15,2,3,5,145
2020-02-16,광주,경기,1202,6,82,31,27,34,1382,807,4,91,28,20,25,975
2020-02-16,광주,경남,1426,8,90,38,9,43,1614,1482,13,105,39,10,45,1694
2020-02-16,광주,경북,1095,14,41,37,15,30,1232,954,15,52,47,21,17,1106
2020-02-16,광주,광주,8782,129,387,104,45,299,9746,8782,129,387,104,45,299,9746
2020-02-16,광주,대구,652,6,64,49,11,19,801,771,9,83,32,5,32,932
2020-02-16,광주,대전,532,4,8,2,6,17,569,577,4,7,2,4,19,613
2020-02-16,광주,부산,516,1,34,9,1,9,570,744,2,33,3,9,19,810
2020-02-16,광주,서울,1048,5,21,14,11,18,1117,699,8,9,10,6,23,755
2020-02-16,광주,세종,259,1,3,0,1,9,273,175,1,1,0,1,5,183
2020-02-16,광주,울산,92,0,9,0,1,2,104,69,0,9,1,2,1,82
2020-02-16,광주,전남,27118,235,687,197,163,936,29336,26888,236,603,232,147,977,29083
2020-02-16,광주,전북,7332,71,163,46,47,207,7866,7728,90,204,65,48,245,8380
2020-02-16,광주,충남,5177,41,457,98,91,160,6024,4407,30,481,99,39,105,5161
2020-02-16,광주,충북,732,8,33,14,7,20,814,632,5,27,31,13,12,720
2020-02-16,대구,강원,385,3,14,3,1,13,419,381,1,4,4,1,10,401
2020-02-16,대구,경기,3966,22,132,65,54,124,4363,2121,22,112,61,29,78,2423
2020-02-16,대구,경남,13721,105,525,97,48,620,15116,16601,158,575,262,312,718,18626
2020-02-16,대구,경북,65616,559,1323,324,340,2966,71128,62965,517,1149,278,290,2941,68140
2020-02-16,대구,광주,771,9,83,32,5,32,932,652,6,64,49,11,19,801
2020-02-16,대구,대구,38211,364,568,142,175,2166,41626,38211,364,568,142,175,2166,41626
2020-02-16,대구,대전,1400,8,35,10,10,61,1524,895,2,22,7,3,45,974
2020-02-16,대구,부산,838,7,53,20,34,29,981,5016,33,175,25,50,208,5507
2020-02-16,대구,서울,2918,22,186,44,17,88,3275,1930,13,146,20,6,48,2163
2020-02-16,대구,세종,399,0,10,0,2,16,427,203,0,1,0,0,7,211
2020-02-16,대구,울산,2066,14,106,11,47,96,2340,1752,6,101,10,58,76,2003
2020-02-16,대구,전남,796,5,43,4,19,25,892,800,6,45,15,23,28,917
2020-02-16,대구,전북,483,3,36,2,1,21,546,552,5,31,5,2,14,609
2020-02-16,대구,충남,1955,11,35,31,47,83,2162,1081,12,23,24,21,31,1192
2020-02-16,대구,충북,2901,16,117,56,66,116,3272,1692,15,65,43,18,59,1892
2020-02-16,대전,강원,216,2,27,1,0,10,256,252,3,31,0,0,5,291
2020-02-16,대전,경기,2985,24,160,20,11,164,3364,2018,18,162,21,6,103,2328
2020-02-16,대전,경남,1438,8,94,12,5,71,1628,1285,10,90,35,7,73,1500
2020-02-16,대전,경북,2380,11,70,17,12,89,2579,2377,15,71,22,20,99,2604
2020-02-16,대전,광주,577,4,7,2,4,19,613,532,4,8,2,6,17,569
2020-02-16,대전,대구,895,2,22,7,3,45,974,1400,8,35,10,10,61,1524
2020-02-16,대전,대전,7926,49,119,63,13,485,8655,7926,49,119,63,13,485,8655
2020-02-16,대전,부산,110,1,2,1,2,1,117,163,0,2,2,2,4,173
2020-02-16,대전,서울,2242,12,238,7,2,85,2586,1761,14,241,4,1,86,2107
2020-02-16,대전,세종,2178,28,27,3,4,140,2380,1809,20,31,7,4,115,1986
2020-02-16,대전,울산,163,1,7,1,7,8,187,132,1,7,0,4,4,148
2020-02-16,대전,전남,431,1,6,4,4,12,458,457,4,5,0,6,12,484
2020-02-16,대전,전북,3406,18,51,6,5,120,3606,3819,26,55,19,10,141,4070
2020-02-16,대전,충남,10470,70,222,79,48,612,11501,9734,80,227,69,54,558,10722
2020-02-16,대전,충북,7812,113,245,39,21,478,8708,6756,82,217,42,14,428,7539
2020-02-16,부산,강원,6,0,0,1,0,0,7,5,0,1,0,0,1,7
2020-02-16,부산,경기,536,4,12,22,41,33,648,251,4,9,37,27,8,336
2020-02-16,부산,경남,77055,586,1497,241,465,4892,84736,79701,593,1578,282,396,4825,87375
2020-02-16,부산,경북,8492,32,243,28,96,344,9235,7956,35,209,19,81,333,8633
2020-02-16,부산,광주,744,2,33,3,9,19,810,516,1,34,9,1,9,570
2020-02-16,부산,대구,5016,33,175,25,50,208,5507,838,7,53,20,34,29,981
2020-02-16,부산,대전,163,0,2,2,2,4,173,110,1,2,1,2,1,117
2020-02-16,부산,부산,51141,129,170,100,249,2840,54629,51141,129,170,100,249,2840,54629
2020-02-16,부산,서울,358,2,9,18,9,17,413,264,7,10,9,8,7,305
2020-02-16,부산,세종,58,0,1,0,1,1,61,34,0,0,0,0,1,35
2020-02-16,부산,울산,20449,72,130,86,298,1206,22241,18717,74,74,47,313,1157,20382
2020-02-16,부산,전남,2597,14,86,25,114,105,2941,2061,17,89,62,119,67,2415
2020-02-16,부산,전북,522,2,33,2,15,17,591,454,1,35,9,16,9,524
2020-02-16,부산,충남,295,3,5,6,12,8,329,171,2,4,5,13,7,202
2020-02-16,부산,충북,309,3,10,8,28,12,370,149,2,4,21,14,7,197
2020-02-16,서울,강원,784,8,270,1,2,18,1083,1261,7,381,3,3,42,1697
2020-02-16,서울,경기,100964,1777,3950,1047,425,5940,114103,90358,1595,4011,1105,384,5205,102658
2020-02-16,서울,경남,2769,25,508,45,14,98,3459,2570,22,497,117,49,76,3331
2020-02-16,서울,경북,3064,15,279,47,18,124,3547,4099,20,310,115,35,128,4707
2020-02-16,서울,광주,699,8,9,10,6,23,755,1048,5,21,14,11,18,1117
2020-02-16,서울,대구,1930,13,146,20,6,48,2163,2918,22,186,44,17,88,3275
2020-02-16,서울,대전,1761,14,241,4,1,86,2107,2242,12,238,7,2,85,2586
2020-02-16,서울,부산,264,7,10,9,8,7,305,358,2,9,18,9,17,413
2020-02-16,서울,서울,153,1,13,7,0,6,180,153,1,13,7,0,6,180
2020-02-16,서울,세종,28,1,0,0,0,0,29,35,0,1,0,0,2,38
2020-02-16,서울,울산,27,0,4,2,0,0,33,21,1,3,2,2,1,30
2020-02-16,서울,전남,821,6,25,7,24,23,906,1458,9,27,53,52,41,1640
2020-02-16,서울,전북,1260,4,30,4,6,35,1339,2215,10,48,12,9,79,2373
2020-02-16,서울,충남,27713,144,2028,169,167,1058,31279,31475,170,1993,471,259,1150,35518
2020-02-16,서울,충북,13566,107,810,180,107,554,15324,14256,121,825,185,92,595,16074
2020-02-16,세종,강원,8,0,1,0,0,2,11,8,0,0,0,0,0,8
2020-02-16,세종,경기,74,1,2,0,3,1,81,36,1,1,1,0,0,39
2020-02-16,세종,경남,286,0,14,0,0,15,315,392,0,8,0,0,17,417
2020-02-16,세종,경북,353,1,8,4,2,15,383,432,0,4,4,2,17,459
2020-02-16,세종,광주,175,1,1,0,1,5,183,259,1,3,0,1,9,273
2020-02-16,세종,대구,203,0,1,0,0,7,211,399,0,10,0,2,16,427
2020-02-16,세종,대전,1809,20,31,7,4,115,1986,2178,28,27,3,4,140,2380
2020-02-16,세종,부산,34,0,0,0,0,1,35,58,0,1,0,1,1,61
2020-02-16,세종,서울,35,0,1,0,0,2,38,28,1,0,0,0,0,29
2020-02-16,세종,세종,180,4,0,13,0,8,205,180,4,0,13,0,8,205
2020-02-16,세종,울산,14,0,2,0,0,2,18,7,0,0,0,1,1,9
2020-02-16,세종,전남,202,1,3,0,5,5,216,307,1,1,1,3,10,323
2020-02-16,세종,전북,788,0,9,0,9,21,827,1054,4,1,2,9,31,1101
2020-02-16,세종,충남,4456,41,76,39,26,202,4840,4183,33,91,44,22,158,4531
2020-02-16,세종,충북,241,3,6,3,1,12,266,251,8,5,4,1,19,288
2020-02-16,울산,강원,5,0,0,0,0,0,5,2,0,0,0,0,0,2
2020-02-16,울산,경기,52,0,3,1,8,1,65,32,0,1,4,2,0,39
2020-02-16,울산,경남,10336,108,275,37,52,614,11422,11074,118,256,39,43,678,12208
2020-02-16,울산,경북,6205,31,110,46,245,301,6938,7221,33,120,131,223,323,8051
2020-02-16,울산,광주,69,0,9,1,2,1,82,92,0,9,0,1,2,104
2020-02-16,울산,대구,1752,6,101,10,58,76,2003,2066,14,106,11,47,96,2340
2020-02-16,울산,대전,132,1,7,0,4,4,148,163,1,7,1,7,8,187
2020-02-16,울산,부산,18717,74,74,47,313,1157,20382,20449,72,130,86,298,1206,22241
2020-02-16,울산,서울,21,1,3,2,2,1,30,27,0,4,2,0,0,33
2020-02-16,울산,세종,7,0,0,0,1,1,9,14,0,2,0,0,2,18
2020-02-16,울산,울산,5061,23,113,21,72,382,5672,5061,23,113,21,72,382,5672
2020-02-16,울산,전남,254,0,7,1,5,9,276,292,0,7,5,4,10,318
2020-02-16,울산,전북,50,0,6,0,8,2,66,66,0,6,0,1,3,76
2020-02-16,울산,충남,162,1,4,4,32,9,212,137,2,4,4,28,3,178
2020-02-16,울산,충북,34,1,1,1,6,1,44,30,0,0,1,8,3,42
2020-02-16,전남,강원,93,0,1,1,5,1,101,65,0,3,1,2,3,74
2020-02-16,전남,경기,1398,7,70,58,27,47,1607,788,8,62,19,14,25,916
2020-02-16,전남,경남,7040,83,230,93,157,279,7882,7028,78,226,100,125,298,7855
2020-02-16,전남,경북,1380,15,33,15,134,46,1623,1303,21,41,23,85,46,1519
2020-02-16,전남,광주,26888,236,603,232,147,977,29083,27118,235,687,197,163,936,29336
2020-02-16,전남,대구,800,6,45,15,23,28,917,796,5,43,4,19,25,892
2020-02-16,전남,대전,457,4,5,0,6,12,484,431,1,6,4,4,12,458
2020-02-16,전남,부산,2061,17,89,62,119,67,2415,2597,14,86,25,114,105,2941
2020-02-16,전남,서울,1458,9,27,53,52,41,1640,821,6,25,7,24,23,906
2020-02-16,전남,세종,307,1,1,1,3,10,323,202,1,3,0,5,5,216
2020-02-16,전남,울산,292,0,7,5,4,10,318,254,0,7,1,5,9,276
2020-02-16,전남,전남,39578,350,741,592,711,1389,43361,39578,350,741,592,711,1389,43361
2020-02-16,전남,전북,6030,79,162,163,263,162,6859,5287,71,169,144,260,170,6101
2020-02-16,전남,충남,7166,42,324,335,422,198,8487,4669,26,333,85,207,148,5468
2020-02-16,전남,충북,623,5,12,35,20,20,715,475,2,22,23,42,25,589
2020-02-16,전북,강원,189,2,4,9,4,6,214,191,0,6,1,0,8,206
2020-02-16,전북,경기,2587,13,86,45,20,84,2835,1419,4,95,26,25,57,1626
2020-02-16,전북,경남,2082,12,84,52,22,62,2314,1849,13,77,47,11,43,2040
2020-02-16,전북,경북,1698,14,57,39,40,52,1900,1620,23,52,34,45,42,1816
2020-02-16,전북,광주,7728,90,204,65,48,245,8380,7332,71,163,46,47,207,7866
2020-02-16,전북,대구,552,5,31,5,2,14,609,483,3,36,2,1,21,546
2020-02-16,전북,대전,3819,26,55,19,10,141,4070,3406,18,51,6,5,120,3606
2020-02-16,전북,부산,454,1,35,9,16,9,524,522,2,33,2,15,17,591
2020-02-16,전북,서울,2215,10,48,12,9,79,2373,1260,4,30,4,6,35,1339
2020-02-16,전북,세종,1054,4,1,2,9,31,1101,788,0,9,0,9,21,827
2020-02-16,전북,울산,66,0,6,0,1,3,76,50,0,6,0,8,2,66
2020-02-16,전북,전남,5287,71,169,144,260,170,6101,6030,79,162,163,263,162,6859
2020-02-16,전북,전북,11863,137,371,362,79,433,13245,11863,137,371,362,79,433,13245
2020-02-16,전북,충남,18013,118,904,258,296,645,20234,13633,126,937,155,189,478,15518
2020-02-16,전북,충북,2508,29,63,110,54,108,2872,1774,42,70,83,40,62,2071
2020-02-16,충남,강원,490,0,20,3,13,21,547,539,0,15,1,9,34,598
2020-02-16,충남,경기,36399,285,1217,389,477,1616,40383,31368,271,1216,449,443,1517,35264
2020-02-16,충남,경남,1761,10,57,43,52,61,1984,1812,7,59,44,39,67,2028
2020-02-16,충남,경북,3406,23,77,61,81,130,3778,4117,30,77,52,97,156,4529
2020-02-16,충남,광주,4407,30,481,99,39,105,5161,5177,41,457,98,91,160,6024
2020-02-16,충남,대구,1081,12,23,24,21,31,1192,1955,11,35,31,47,83,2162
2020-02-16,충남,대전,9734,80,227,69,54,558,10722,10470,70,222,79,48,612,11501
2020-02-16,충남,부산,171,2,4,5,13,7,202,295,3,5,6,12,8,329
2020-02-16,충남,서울,31475,170,1993,471,259,1150,35518,27713,144,2028,169,167,1058,31279
2020-02-16,충남,세종,4183,33,91,44,22,158,4531,4456,41,76,39,26,202,4840
2020-02-16,충남,울산,137,2,4,4,28,3,178,162,1,4,4,32,9,212
2020-02-16,충남,전남,4669,26,333,85,207,148,5468,7166,42,324,335,422,198,8487
2020-02-16,충남,전북,13633,126,937,155,189,478,15518,18013,118,904,258,296,645,20234
2020-02-16,충남,충남,87568,844,4282,1643,1868,3515,99720,87568,844,4282,1643,1868,3515,99720
2020-02-16,충남,충북,9004,133,265,208,238,466,10314,8385,129,268,196,242,410,9630
2020-02-16,충북,강원,4478,48,134,25,41,200,4926,4870,48,115,38,42,211,5324
2020-02-16,충북,경기,28052,463,840,424,361,1333,31473,22752,437,832,457,467,1146,26091
2020-02-16,충북,경남,1721,11,86,86,62,65,2031,1971,13,60,62,34,75,2215
2020-02-16,충북,경북,6012,45,195,141,100,241,6734,7358,62,154,160,157,293,8184
2020-02-16,충북,광주,632,5,27,31,13,12,720,732,8,33,14,7,20,814
2020-02-16,충북,대구,1692,15,65,43,18,59,1892,2901,16,117,56,66,116,3272
2020-02-16,충북,대전,6756,82,217,42,14,428,7539,7812,113,245,39,21,478,8708
2020-02-16,충북,부산,149,2,4,21,14,7,197,309,3,10,8,28,12,370
2020-02-16,충북,서울,14256,121,825,185,92,595,16074,13566,107,810,180,107,554,15324
2020-02-16,충북,세종,251,8,5,4,1,19,288,241,3,6,3,1,12,266
2020-02-16,충북,울산,30,0,0,1,8,3,42,34,1,1,1,6,1,44
2020-02-16,충북,전남,475,2,22,23,42,25,589,623,5,12,35,20,20,715
2020-02-16,충북,전북,1774,42,70,83,40,62,2071,2508,29,63,110,54,108,2872
2020-02-16,충북,충남,8385,129,268,196,242,410,9630,9004,133,265,208,238,466,10314
2020-02-16,충북,충북,26788,435,606,494,429,1310,30062,26788,435,606,494,429,1310,30062
2020-02-17,강원,강원,59699,1822,2799,1150,1868,4161,71499,59699,1822,2799,1150,1868,4161,71499
2020-02-17,강원,경기,18619,501,1181,556,619,839,22315,17249,537,1184,522,720,814,21026
2020-02-17,강원,경남,192,4,11,9,26,6,248,117,2,9,22,10,3,163
2020-02-17,강원,경북,421,18,40,17,15,21,532,406,22,37,16,24,20,525
2020-02-17,강원,광주,73,1,17,7,8,3,109,77,0,11,6,6,1,101
2020-02-17,강원,대구,256,6,10,5,10,9,296,297,5,16,18,14,16,366
2020-02-17,강원,대전,147,4,28,3,1,4,187,175,5,27,2,1,11,221
2020-02-17,강원,부산,2,1,0,1,0,0,4,2,0,0,1,0,0,3
2020-02-17,강원,서울,624,12,250,11,26,28,951,672,14,212,13,12,32,955
2020-02-17,강원,세종,7,0,0,1,0,1,9,9,0,0,1,0,0,10
2020-02-17,강원,울산,2,0,0,0,3,0,5,2,0,0,0,0,0,2
2020-02-17,강원,전남,27,0,1,2,6,4,40,50,0,2,4,12,0,68
2020-02-17,강원,전북,168,4,7,17,17,7,220,131,3,12,6,16,3,171
2020-02-17,강원,충남,368,6,9,13,24,13,433,423,4,19,21,57,15,539
2020-02-17,강원,충북,4337,173,239,173,276,250,5448,4467,161,239,146,230,256,5499
2020-02-17,경기,강원,17249,537,1184,522,720,814,21026,18619,501,1181,556,619,839,22315
2020-02-17,경기,경기,386060,20957,22155,16010,19190,29045,493417,386060,20957,22155,16010,19190,29045,493417
2020-02-17,경기,경남,2500,71,276,420,370,86,3723,1839,50,221,356,313,87,2866
2020-02-17,경기,경북,3943,157,506,592,497,137,5832,3541,158,459,744,463,120,5485
2020-02-17,경기,광주,614,20,149,231,112,23,1149,599,14,120,221,103,26,1083
2020-02-17,경기,대구,1811,96,209,241,168,58,2583,2610,93,209,323,379,89,3703
2020-02-17,경기,대전,1682,75,216,65,30,75,2143,2113,88,183,72,51,96,2603
2020-02-17,경기,부산,203,11,27,72,90,7,410,260,9,30,83,158,11,551
2020-02-17,경기,서울,125817,6471,7954,3562,2531,8375,154710,133057,6189,8211,3872,2319,8797,162445
2020-02-17,경기,세종,38,4,1,1,2,3,49,45,3,5,1,4,4,62
2020-02-17,경기,울산,29,3,4,5,16,4,61,47,1,8,21,69,2,148
2020-02-17,경기,전남,561,17,92,103,91,15,879,445,16,62,96,67,13,699
2020-02-17,경기,전북,1137,38,157,84,191,34,1641,1139,49,147,137,201,46,1719
2020-02-17,경기,충남,31225,1373,2572,2008,3632,1552,42362,28143,1312,2364,1837,3439,1431,38526
2020-02-17,경기,충북,24900,2039,2766,2620,2819,1205,36349,22765,1975,2602,2436,2863,1108,33749
2020-02-17,경남,강원,117,2,9,22,10,3,163,192,4,11,9,26,6,248
2020-02-17,경남,경기,1839,50,221,356,313,87,2866,2500,71,276,420,370,86,3723
2020-02-17,경남,경남,189727,9686,9749,6172,11828,14510,241672,189727,9686,9749,6172,11828,14510,241672
2020-02-17,경남,경북,10167,586,906,831,1786,484,14760,12172,835,1071,1037,2292,583,17990
2020-02-17,경남,광주,894,35,133,149,99,22,1332,964,28,144,116,83,28,1363
2020-02-17,경남,대구,13127,755,897,930,1482,564,17755,11218,517,704,391,421,493,13744
2020-02-17,경남,대전,595,21,97,64,28,27,832,956,23,100,60,47,53,1239
2020-02-17,경남,부산,86480,2547,2777,1655,4373,6110,103942,88305,2649,3046,1780,4969,6328,107077
2020-02-17,경남,서울,1637,28,427,206,118,50,2466,2276,38,448,91,47,69,2969
2020-02-17,경남,세종,168,2,8,9,5,6,198,245,6,17,12,16,9,305
2020-02-17,경남,울산,10150,586,665,450,680,642,13173,9482,564,706,397,649,580,12378
2020-02-17,경남,전남,5825,226,448,410,1322,260,8491,5291,233,394,336,1353,225,7832
2020-02-17,경남,전북,1195,35,99,150,104,26,1609,1113,36,111,158,94,39,1551
2020-02-17,경남,충남,1100,40,103,223,202,35,1703,1324,54,148,211,314,57,2108
2020-02-17,경남,충북,1068,43,130,228,261,38,1768,1125,57,163,334,459,36,2174
2020-02-17,경북,강원,406,22,37,16,24,20,525,421,18,40,17,15,21,532
2020-02-17,경북,경기,3541,158,459,744,463,120,5485,3943,157,506,592,497,137,5832
2020-02-17,경북,경남,12172,835,1071,1037,2292,583,17990,10167,586,906,831,1786,484,14760
2020-02-17,경북,경북,70915,3617,4002,2657,4331,3791,89313,70915,3617,4002,2657,4331,3791,89313
2020-02-17,경북,광주,644,31,103,142,90,21,1031,655,21,89,112,46,27,950
2020-02-17,경북,대구,69948,2748,2660,1360,3127,3791,83634,76533,2956,3024,1717,3721,4031,91982
2020-02-17,경북,대전,1518,41,115,84,66,54,1878,1739,29,102,91,61,65,2087
2020-02-17,경북,부산,4222,100,305,155,578,190,5550,5206,116,310,190,683,252,6757
2020-02-17,경북,서울,2258,76,338,275,104,85,3136,2515,65,299,156,64,89,3188
2020-02-17,경북,세종,243,7,19,18,15,6,308,258,9,23,18,11,10,329
2020-02-17,경북,울산,4904,158,330,420,1114,298,7224,4830,151,316,356,1365,267,7285
2020-02-17,경북,전남,911,32,64,119,402,30,1558,838,34,65,72,443,28,1480
2020-02-17,경북,전북,1490,61,158,164,258,46,2177,1262,80,140,155,309,36,1982
2020-02-17,경북,충남,2798,121,339,465,575,119,4417,2716,128,312,343,607,107,4213
2020-02-17,경북,충북,4385,205,472,641,806,176,6685,4387,207,528,559,879,178,6738
2020-02-17,광주,강원,77,0,11,6,6,1,101,73,1,17,7,8,3,109
2020-02-17,광주,경기,599,14,120,221,103,26,1083,614,20,149,231,112,23,1149
2020-02-17,광주,경남,964,28,144,116,83,28,1363,894,35,133,149,99,22,1332
2020-02-17,광주,경북,655,21,89,112,46,27,950,644,31,103,142,90,21,1031
2020-02-17,광주,광주,10342,345,551,381,160,413,12192,10342,345,551,381,160,413,12192
2020-02-17,광주,대구,462,16,81,63,18,11,651,524,17,81,51,29,10,712
2020-02-17,광주,대전,324,11,15,11,10,8,379,434,10,14,14,11,13,496
2020-02-17,광주,부산,356,9,37,27,59,7,495,376,18,29,50,75,11,559
2020-02-17,광주,서울,443,15,20,50,18,14,560,579,22,27,23,13,18,682
2020-02-17,광주,세종,123,1,10,1,3,3,141,135,2,5,6,2,1,151
2020-02-17,광주,울산,51,1,10,2,2,0,66,38,2,7,5,4,0,56
2020-02-17,광주,전남,24776,770,1055,661,1380,904,29546,21721,723,942,564,1169,845,25964
2020-02-17,광주,전북,5727,325,444,283,259,169,7207,5305,356,424,262,251,163,6761
2020-02-17,광주,충남,3090,99,500,357,217,76,4339,3041,97,506,380,234,77,4335
2020-02-17,광주,충북,449,17,51,100,71,12,700,460,23,74,119,56,13,745
2020-02-17,대구,강원,297,5,16,18,14,16,366,256,6,10,5,10,9,296
2020-02-17,대구,경기,2610,93,209,323,379,89,3703,1811,96,209,241,168,58,2583
2020-02-17,대구,경남,11218,517,704,391,421,493,13744,13127,755,897,930,1482,564,17755
2020-02-17,대구,경북,76533,2956,3024,1717,3721,4031,91982,69948,2748,2660,1360,3127,3791,83634
2020-02-17,대구,광주,524,17,81,51,29,10,712,462,16,81,63,18,11,651
2020-02-17,대구,대구,60318,2060,1715,917,1253,3965,70228,60318,2060,1715,917,1253,3965,70228
2020-02-17,대구,대전,898,35,46,62,28,42,1111,589,18,25,22,18,21,693
2020-02-17,대구,부산,685,56,92,45,137,23,1038,3327,110,202,82,204,126,4051
2020-02-17,대구,서울,2202,51,174,152,66,79,2724,1539,36,123,57,28,46,1829
2020-02-17,대구,세종,263,4,10,8,7,13,305,176,2,3,3,3,5,192
2020-02-17,대구,울산,1506,63,129,78,154,58,1988,1295,55,130,74,171,59,1784
2020-02-17,대구,전남,550,16,36,23,45,14,684,430,13,34,19,44,11,551
2020-02-17,대구,전북,358,7,32,8,20,10,435,279,13,35,17,17,9,370
2020-02-17,대구,충남,1592,64,134,184,231,53,2258,956,49,101,133,144,25,1408
2020-02-17,대구,충북,1779,84,184,246,322,61,2676,1079,73,139,148,106,28,1573
2020-02-17,대전,강원,175,5,27,2,1,11,221,147,4,28,3,1,4,187
